,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,
Started:,2025/12/4 20:34,Analysis adsorptive:,N2,,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,,,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,,,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,,,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,,,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2,|,Started:,2025/12/4 20:34,Analysis adsorptive:,N2
Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,,,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,,,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,,,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,,,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C,|,Completed:,2025/12/5 6:07,Analysis bath temp.:,-195.800 °„C
Report time:,2025/12/7 13:53,Thermal correction:,No,,|,Report time:,2025/12/7 13:53,Thermal correction:,No,,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,,,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,,,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,,,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,,,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,,|,Report time:,2025/12/7 13:53,Thermal correction:,No,,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No,|,Report time:,2025/12/7 13:53,Thermal correction:,No
Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,,,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,,,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,,,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,,,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured,|,Sample mass:,0.1027 g,Ambient free space:,10.5535 cm? Measured
Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,,,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,,,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,,,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,,,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s,|,Analysis free space:,31.2614 cm?,Equilibration interval:,15 s
Low pressure dose:,None,Sample density:,1.000 g/cm?,,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,,,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,,,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,,,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,,,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?,|,Low pressure dose:,None,Sample density:,1.000 g/cm?
Automatic degas:,No,,,,|,Automatic degas:,No,,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,,|,Automatic degas:,No,,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,,|,Automatic degas:,No,,
,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,
,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,
,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,
,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,
,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,
,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,
,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,
Summary Report,,,,,|,Isotherm Tabular Report,,,,,|,Isotherm Linear Plot,,,,|,BET Report,,,,|,BET Surface Area Plot,,,,|,t-Plot Report,,,,|,t-Plot,,,,|,BJH Adsorption Pore Distribution Report,,,,,,|,BJH Adsorption Cumulative Pore Volume (Smaller),,,,|,BJH Adsorption Cumulative Pore Area (Smaller),,,,|,BJH Adsorption dV/dD Pore Volume,,,,|,BJH Adsorption dV/dlog(D) Pore Volume,,,,|,BJH Adsorption Cumulative Pore Volume (Smaller),,,,|,BJH Adsorption dV/dlog(D) Pore Volume,,,,|,BJH Desorption Pore Distribution Report,,,,,,|,BJH Desorption Cumulative Pore Volume (Smaller),,,,|,BJH Desorption dV/dD Pore Volume,,,,|,BJH Desorption dV/dlog(D) Pore Volume,,,,|,BJH Desorption Cumulative Pore Area (Smaller),,,,|,BJH Desorption dA/dD Pore Area,,,,|,BJH Desorption dA/dlog(D) Pore Area,,,,|,Dollimore-Heal Adsorption Pore Distribution Report,,,,,,|,Dollimore-Heal Adsorption Cumulative Pore Volume (Larger),,,,|,Dollimore-Heal Adsorption Cumulative Pore Area (Larger),,,,|,Dollimore-Heal Adsorption dV/dlog(D) Pore Volume,,,,|,Dollimore-Heal Desorption Pore Distribution Report,,,,,,|,Dollimore-Heal Desorption Cumulative Pore Volume (Larger),,,,|,Dollimore-Heal Desorption Cumulative Pore Area (Larger),,,,|,Dollimore-Heal Desorption dV/dlog(D) Pore Volume,,,,|,,,,,,|,,,,,,|,Cumulative Surface Area vs. Pore Width,,,,|,Incremental Surface Area vs. Pore Width,,,,|,dA/dlog(W) Surface Area vs. Pore Width,,,,|,Cumulative Pore Volume vs. Pore Width,,,,|,Incremental Pore Volume vs. Pore Width,,,,|,dV/dW Pore Volume vs. Pore Width,,,,|,dV/dlog(W) Pore Volume vs. Pore Width,,,,|,Goodness of Fit,,,,|,Goodness of Fit,,,
,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,SIO2OH.THK,,,,|,,,,,,,|,User-Defined : Standard,,,,|,User-Defined : Standard,,,,|,User-Defined : Standard,,,,|,User-Defined : Standard,,,,|,User-Defined : Standard,,,,|,User-Defined : Standard,,,,|,,,,,,,|,User-Defined : Standard,,,,|,User-Defined : Standard,,,,|,User-Defined : Standard,,,,|,User-Defined : Standard,,,,|,User-Defined : Standard,,,,|,User-Defined : Standard,,,,|,,,,,,,|,User-Defined,,,,|,User-Defined,,,,|,User-Defined,,,,|,,,,,,,|,User-Defined,,,,|,User-Defined,,,,|,User-Defined,,,,|,,,,,,|,,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,Standard Deviation of Fit: 0.40960 cm?/g STP,,,,|,Standard Deviation of Fit: 0.40960 cm?/g STP,,,
,,,,,|,Relative Pressure (P/Po),Absolute Pressure (kPa),Quantity Adsorbed (cm?/g STP),Elapsed Time (h:min),Saturation Pressure (kPa),|,,,,,|,BET surface area:,583.2465 °¿ 15.0283 m?/g,,,|,,,,,|,Micropore volume:,0.175678 cm?/g,,,|,,,,,|,,Standard,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,Standard,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,User-Defined,,,,,|,,,,,|,,,,,|,,,,,|,,User-Defined,,,,,|,,,,,|,,,,,|,,,,,|,,Porosity Distribution by ,,,,|,,Porosity Distribution by ,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,
,,,,,|,,,,1:46,102.8256252,|,WWT-1 : JIEKONG-Method : Adsorption,,WWT-1 : JIEKONG-Method : Desorption,,|,Slope:,0.007540 °¿ 0.000190 g/cm? STP,,,|,WWT-1 : JIEKONG-Method,,Not Fitted,,|,Micropore area:,399.7826 m?/g,,,|,WWT-1 : JIEKONG-Method,,Not Fitted,,|,,User-Defined,,,,,|,BJH Adsorption Cumulative Pore Volume (Smaller),,BJH Adsorption dV/dlog(D) Pore Volume,,|,WWT-1 : JIEKONG-Method,,,,|,BJH Adsorption dV/dD Pore Volume,,BJH Adsorption Cumulative Pore Volume (Smaller),,|,BJH Adsorption dV/dlog(D) Pore Volume,,BJH Adsorption Cumulative Pore Volume (Smaller),,|,WWT-1 : JIEKONG-Method,,,,|,WWT-1 : JIEKONG-Method,,,,|,,User-Defined,,,,,|,BJH Desorption Cumulative Pore Volume (Smaller),,BJH Desorption dV/dlog(D) Pore Volume,,|,BJH Desorption dV/dD Pore Volume,,BJH Desorption Cumulative Pore Volume (Smaller),,|,BJH Desorption dV/dlog(D) Pore Volume,,BJH Desorption Cumulative Pore Volume (Smaller),,|,BJH Desorption Cumulative Pore Area (Smaller),,BJH Desorption dA/dlog(D) Pore Area,,|,WWT-1 : JIEKONG-Method,,,,|,WWT-1 : JIEKONG-Method,,,,|,,Reference curve:SIO2OH.THK,,,,,|,Dollimore-Heal Adsorption Cumulative Pore Volume (Larger),,Dollimore-Heal Adsorption dV/dlog(D) Pore Volume,,|,Dollimore-Heal Adsorption Cumulative Pore Area (Larger),,Dollimore-Heal Adsorption dA/dlog(D) Pore Area,,|,Dollimore-Heal Adsorption dV/dlog(D) Pore Volume,,Dollimore-Heal Adsorption dA/dlog(D) Pore Area,,|,,Reference curve:SIO2OH.THK,,,,,|,Dollimore-Heal Desorption Cumulative Pore Volume (Larger),,Dollimore-Heal Desorption dV/dlog(D) Pore Volume,,|,Dollimore-Heal Desorption Cumulative Pore Area (Larger),,Dollimore-Heal Desorption dA/dlog(D) Pore Area,,|,Dollimore-Heal Desorption dV/dlog(D) Pore Volume,,Dollimore-Heal Desorption dA/dlog(D) Pore Area,,|,,Model: N2 - DFT Model,,,,|,,Model: N2 - DFT Model,,,,|,WWT-1 : JIEKONG-Method,,,,|,WWT-1 : JIEKONG-Method,,,,|,WWT-1 : JIEKONG-Method,,,,|,WWT-1 : JIEKONG-Method,,,,|,WWT-1 : JIEKONG-Method,,,,|,WWT-1 : JIEKONG-Method,,,,|,WWT-1 : JIEKONG-Method,,,,|,WWT-1 : JIEKONG-Method : Adsorption,,WWT-1 : JIEKONG-Method : model fit,,|,WWT-1 : JIEKONG-Method : Adsorption,,WWT-1 : JIEKONG-Method : model fit,
